,val/specificity_AK,val/f1_MEL,val/sensitivity_NV,val/specificity_macro,val/auc_BCC,val/sensitivity_MEL,val/f1_SCC,val/auc_macro,val/f1_BKL,val/auc_SCC,val/auc_BKL,val/f1_macro,val/specificity_BCC,train/loss,val/sensitivity_VASC,epoch,val/acc,val/f1_DF,val/auc_DF,val/auc_VASC,val/sensitivity_BCC,val/sensitivity_SCC,val/f1_AK,val/specificity_MEL,val/f1_VASC,_runtime,val/specificity_NV,val/specificity_BKL,val/auc_AK,val/f1_BCC,_step,val/sensitivity_macro,val/bacc,_timestamp,val/auc_NV,val/sensitivity_BKL,val/f1_NV,val/specificity_DF,val/auc_MEL,val/sensitivity_DF,val/specificity_VASC,val/sensitivity_AK,val/specificity_SCC
10,0.9532080098079281,0.5922047702152413,0.7984466019417475,0.9537407784850274,0.9649981382351837,0.5630530973451328,0.4294117647058824,0.9416237333103459,0.5575757575757576,0.9592557254973769,0.9008840242393742,0.6057421104255285,0.9470695138573376,0.7088311251123621,0.9607843137254902,11,0.7130451943951056,0.5669291338582677,0.9563326027761174,0.9989250085999312,0.7593984962406015,0.5793650793650794,0.42661448140900193,0.9264953158779726,0.7153284671532847,4627.449007133,0.8892455858747994,0.9583883751651255,0.9508233509948479,0.7198859586600141,10,0.6958524597250682,0.6958524597250682,1775579885.7508943,0.93258910065608,0.5257142857142857,0.837986549826778,0.9914325562861128,0.8691819154838558,0.75,0.9926236044657097,0.630057803468208,0.9714632665452337
11,0.9458520637515325,0.6099893730074389,0.7747572815533981,0.9539417165962881,0.9645533643285862,0.6349557522123894,0.4899328859060403,0.9442275041519805,0.5679245283018868,0.9627959124012555,0.8982583716005116,0.6150059397689163,0.9709223080417991,0.6671583673179338,0.9215686274509803,12,0.7098875074008288,0.5,0.9550167696088199,0.9989562810770242,0.6601503759398496,0.5793650793650794,0.4522968197879859,0.9029546000480423,0.7580645161290323,5042.057481863,0.9028892455858748,0.9484808454425363,0.9599391492709015,0.7126623376623376,11,0.7146685220314934,0.7146685220314934,1775580300.359019,0.9324488460159889,0.5733333333333334,0.8291770573566084,0.9856545128511656,0.8818513389127565,0.8333333333333334,0.99481658692185,0.7398843930635838,0.9799635701275046
12,0.9513690232938292,0.608548931383577,0.7879611650485437,0.9546129273589197,0.968352389378717,0.5984513274336283,0.4810126582278481,0.9447276876588893,0.5510388437217706,0.9557042948056912,0.9005682413872638,0.6323001790675842,0.9620626987732849,0.6381309789014915,0.9019607843137255,13,0.71600552595224,0.5801526717557252,0.9610189612804675,0.9982018325671577,0.7142857142857143,0.6031746031746031,0.44612476370510395,0.9200096084554408,0.8288288288288289,5468.039195736,0.8992776886035313,0.9390136503742844,0.9586942605195462,0.7268553940321347,12,0.7075666958413442,0.7075666958413442,1775580726.3409975,0.9336573734981066,0.580952380952381,0.8358393408856849,0.9910340705319785,0.8816241478341649,0.7916666666666666,0.9972089314194578,0.6820809248554913,0.9769277474195507
13,0.9570903146710258,0.6220806794055203,0.7751456310679612,0.9557592386242832,0.969261408860634,0.6482300884955752,0.5031446540880503,0.9470566788769764,0.5778229908443541,0.9647121750946889,0.9057771906649054,0.6375616835106803,0.9536574284416175,0.6169414888327054,0.9607843137254902,14,0.7235050325636472,0.5563909774436091,0.9646219366407651,0.9974473840572912,0.7819548872180451,0.6349206349206349,0.45875251509054327,0.9053567139082392,0.8032786885245901,5871.949288268,0.9048956661316212,0.9616908850726552,0.9575521282400768,0.7487401007919366,13,0.7214726009107094,0.7214726009107094,1775581130.2510302,0.9344932911530489,0.540952380952381,0.8302828618968385,0.990436341900777,0.8825879163044008,0.7708333333333334,0.9956140350877193,0.6589595375722543,0.9773325237806112
14,0.948304045770331,0.6294691224268689,0.7867961165048544,0.9564874002890176,0.9695657817874993,0.6426991150442478,0.5031446540880503,0.9489497635488218,0.5844504021447722,0.9658124600443969,0.9057935459520665,0.6566977925238187,0.971830985915493,0.5708817879108224,0.9215686274509803,15,0.7264653641207816,0.6545454545454547,0.9667471939961478,0.9988741908246552,0.6842105263157895,0.6349206349206349,0.46486486486486495,0.9132836896468892,0.8468468468468469,6284.555713931,0.9077046548956661,0.9412153236459709,0.9612655345344424,0.7315112540192925,14,0.7235896128722553,0.7235896128722553,1775581542.8572357,0.9359006685471176,0.6228571428571429,0.8387497412543987,0.9948196851962542,0.8876387327042488,0.75,0.9974082934609251,0.7456647398843931,0.9773325237806112
15,0.9474867184307315,0.610318331503842,0.7413592233009709,0.9550037856206737,0.9639118240854294,0.6150442477876106,0.4772727272727273,0.9443326341226478,0.5709430756159728,0.9594565074225062,0.903877461156193,0.6358432803795375,0.9597910040890504,0.5628084207793892,0.9411764705882353,16,0.7061377540951254,0.5714285714285714,0.9575571162914259,0.9991712793570379,0.7172932330827068,0.6666666666666666,0.4642857142857143,0.9130434782608695,0.8495575221238938,6713.803324899,0.9301765650080257,0.9304271246147072,0.9615407329016775,0.7232752084912812,15,0.7330814493497575,0.7330814493497575,1775581972.1051385,0.9354485810905577,0.64,0.819665092314298,0.9906355847778442,0.8736975706763546,0.7916666666666666,0.9972089314194578,0.7514450867052023,0.9712608783647035
16,0.9630159378831222,0.6286050618010594,0.8198058252427185,0.9576993121270007,0.9688634352806141,0.5907079646017699,0.5125000000000001,0.9495805696022949,0.5901027077497667,0.9653884086185239,0.9105093204168502,0.6497402066337586,0.9588823262153566,0.539932631590765,0.9411764705882353,17,0.7414643773435958,0.573529411764706,0.9663445573487415,0.9991712793570379,0.7714285714285715,0.6507936507936508,0.4871794871794873,0.937304828248859,0.7999999999999999,7145.22435189,0.8896468699839486,0.9493615147512109,0.9629757801814656,0.7549668874172186,16,0.7309095977664953,0.7309095977664953,1775582403.5261698,0.9357113247829949,0.6019047619047619,0.8510380971578311,0.9902370990237099,0.8876804508321304,0.8125,0.9958133971291866,0.6589595375722543,0.9773325237806112
17,0.9585206375153249,0.6428190069407369,0.796504854368932,0.9588224779484884,0.9720827511759864,0.665929203539823,0.5546874999999999,0.9519873477463336,0.61070110701107,0.9637146904906466,0.916631230211151,0.676292832831972,0.9650159018627896,0.519069532337907,0.9607843137254902,18,0.7450167752121571,0.6079999999999999,0.9690094308295145,0.9988507364668355,0.762406015037594,0.5634920634920635,0.5019920318725101,0.9118424213307711,0.882882882882883,7553.796393863,0.9073033707865169,0.9498018494055482,0.9646305137114929,0.7647058823529411,17,0.7374478758410906,0.7374478758410906,1775582812.0982563,0.9380018388941701,0.6304761904761905,0.8445542515956351,0.9922295277943813,0.8929775901908724,0.7916666666666666,0.9978070175438597,0.7283236994219653,0.9880590973487149
18,0.9587249693502248,0.6449864498644986,0.796504854368932,0.9590663728611024,0.9713916777404666,0.6581858407079646,0.557142857142857,0.9513653283238532,0.6093321134492223,0.9679985736452039,0.9134578851355603,0.6832142331855069,0.9641072239890959,0.5020169507394829,0.9411764705882353,19,0.7462009078350108,0.672566371681416,0.9641404330211861,0.9988038277511961,0.7684210526315789,0.6190476190476191,0.5059760956175299,0.9168868604371847,0.8648648648648648,7962.416476662,0.9077046548956661,0.9482606781153676,0.9631163321372638,0.7661169415292354,18,0.7429240330674357,0.7429240330674357,1775583220.7183225,0.9382614658168273,0.6342857142857142,0.8447281713344316,0.9946204423191871,0.8937524313431218,0.7916666666666666,0.9976076555023924,0.7341040462427746,0.9846184982797005
19,0.9738455251328157,0.6480874316939892,0.806990291262136,0.9594013531243807,0.9725193264852271,0.6559734513274337,0.5428571428571428,0.9529391244507632,0.609625668449198,0.9666493191083354,0.9202373613470046,0.6854483168121043,0.9579736483416629,0.4872119904434079,0.9411764705882353,20,0.7519242155121374,0.6915887850467289,0.9662739921631135,0.9993745504581418,0.8030075187969925,0.6031746031746031,0.5062034739454093,0.9200096084554408,0.8648648648648648,8372.098329927,0.9020866773675762,0.9438573315719947,0.9655505975229786,0.7716763005780346,19,0.727772451954231,0.727772451954231,1775583630.399864,0.939080085399492,0.6514285714285715,0.8486828670614662,0.9956166567045228,0.8938277631218126,0.7708333333333334,0.9976076555023924,0.5895953757225434,0.98421372191864
20,0.9695545565999183,0.6469366562824508,0.7774757281553398,0.9585519130387694,0.9714494095301862,0.6891592920353983,0.574468085106383,0.952318842988646,0.6088595664467483,0.9695020287005714,0.9150472835545492,0.6756270810530371,0.9550204452521581,0.4831578164047059,0.9019607843137255,21,0.7422537990921649,0.6093749999999999,0.9648045759447432,0.9991400068799449,0.7969924812030075,0.6428571428571429,0.5330296127562643,0.9041556569781407,0.8363636363636364,8773.588210894,0.9125200642054575,0.9531043593130779,0.9643021654450064,0.7609475951184493,20,0.7390605127296739,0.7390605127296739,1775584031.8898427,0.938811575682962,0.6152380952380953,0.835036496350365,0.9918310420402471,0.8954936981712048,0.8125,0.9974082934609251,0.6763005780346821,0.9848208864602307
21,0.9689415610952187,0.6481675392670156,0.789126213592233,0.9588498997120105,0.973513064806496,0.6847345132743363,0.5517241379310345,0.9527754680083664,0.6040515653775322,0.9684419001358892,0.9184919586504792,0.6856016073358591,0.9613811903680145,0.4625417858197674,0.9019607843137255,22,0.7454114860864417,0.6666666666666667,0.9607948130437669,0.9993862776370516,0.7819548872180451,0.6349206349206349,0.5125858123569794,0.9070381936103772,0.8932038834951457,9176.252111383,0.9093097913322632,0.948701012769705,0.9653509901235675,0.7675276752767528,21,0.7372738894181061,0.7372738894181061,1775584434.5536578,0.9397561127647306,0.6247619047619047,0.8408855783157458,0.9936242279338514,0.8964686269049507,0.8333333333333334,0.9988038277511961,0.6473988439306358,0.9829993928354585
22,0.9695545565999183,0.6477644492911668,0.8038834951456311,0.9596101000941317,0.9730368629433648,0.6570796460176991,0.55,0.9537218616230434,0.6126126126126126,0.9712673033863076,0.9183053406303077,0.6896589177158589,0.9641072239890959,0.45712324667851256,0.9215686274509803,23,0.7509374383264259,0.6964285714285714,0.9632313873945673,0.9995230947243331,0.7759398496240602,0.6984126984126984,0.5127020785219399,0.9192889742973817,0.8785046728971961,9577.145087572,0.906099518459069,0.9460590048436812,0.964458071816144,0.7707244212098582,22,0.7448277326724929,0.7448277326724929,1775584835.4465146,0.9406096401689288,0.6476190476190476,0.8485345357655257,0.9950189280733214,0.8993431919203945,0.8125,0.9982057416267942,0.6416184971098265,0.9785468528637927
23,0.9648549243972211,0.6457446808510638,0.7895145631067961,0.9587992861578245,0.9730993772482092,0.6714601769911505,0.5555555555555555,0.9536511072445537,0.6078066914498141,0.9712223282350787,0.917324442766979,0.6817018581047509,0.9611540208995911,0.44365807264244145,0.9215686274509803,24,0.7450167752121571,0.65,0.9648502357707378,0.9995309128436063,0.7804511278195488,0.6349206349206349,0.5256410256410257,0.9113619985587317,0.8623853211009175,9980.320021016,0.9077046548956661,0.9506825187142228,0.9657029605674992,0.7660516605166052,23,0.7430318665132238,0.7430318665132238,1775585238.6218061,0.9401142296124297,0.6228571428571429,0.840429929723026,0.9934249850567842,0.8973643709118893,0.8125,0.9978070175438597,0.7109826589595376,0.983404169196519
24,0.9632202697180221,0.647183846971307,0.789126213592233,0.9592650747616991,0.9726648515883075,0.6736725663716814,0.5567010309278351,0.9526777238949915,0.6173752310536045,0.9694506285277383,0.918428634333522,0.6904848407004596,0.9606996819627442,0.43696267032049807,0.9019607843137255,25,0.7471876850207223,0.69811320754717,0.9582793717207942,0.999484004127967,0.7819548872180451,0.6428571428571429,0.5291666666666667,0.9113619985587317,0.8679245283018867,10385.998683565,0.9109149277688604,0.9509026860413915,0.9665758000240946,0.7658321060382915,24,0.7413374312649265,0.7413374312649265,1775585644.3004928,0.9406180554473343,0.6361904761904762,0.8415821080969145,0.99581589958159,0.8959204453901735,0.7708333333333334,0.9982057416267942,0.7341040462427746,0.9829993928354585
25,0.9707805476093175,0.6497354497354497,0.7910679611650485,0.9592918847921361,0.9734478176358662,0.6792035398230089,0.5555555555555555,0.9530272466569317,0.6155251141552511,0.970332462742906,0.9189364869681912,0.6951249901574338,0.9588823262153566,0.43222482938448714,0.9215686274509803,26,0.7493585948292876,0.69811320754717,0.95784352792721,0.9994175501141445,0.7909774436090226,0.6349206349206349,0.5471264367816092,0.9106413644006726,0.8867924528301887,10787.428045216,0.9077046548956661,0.948701012769705,0.9667364308307211,0.7667638483965016,25,0.7397921967353864,0.7397921967353864,1775586045.7295969,0.9401736040767348,0.6419047619047619,0.8413878562577447,0.99581589958159,0.8973300929596806,0.7708333333333334,0.9984051036682615,0.6878612716763006,0.983404169196519
26,0.9695545565999183,0.650702758979698,0.7899029126213593,0.9595108015832426,0.9740080551219029,0.6913716814159292,0.5704225352112676,0.9537386390224218,0.6203703703703705,0.9720640060652204,0.9201052609507036,0.6932722493734509,0.9613811903680145,0.424638251894468,0.9215686274509803,27,0.7503453720149991,0.6728971962616822,0.9594997343428305,0.9993667323388685,0.7894736842105263,0.6428571428571429,0.5396825396825397,0.9058371366802787,0.8785046728971961,11192.769389171,0.9097110754414125,0.9515631880228974,0.9665061146006315,0.7720588235294118,26,0.7388913197909346,0.7388913197909346,1775586451.0709238,0.9403972323084354,0.638095238095238,0.8415390980554407,0.9954174138274556,0.8979619764507811,0.75,0.9982057416267942,0.6878612716763006,0.9844161100991702
27,0.968328565590519,0.6538461538461539,0.7988349514563107,0.9597161333461158,0.973537660598566,0.6769911504424779,0.57439446366782,0.9536751974019616,0.6184812442817932,0.9721828689648969,0.9193264976620327,0.6975410117258046,0.9634257155838255,0.4385605839430722,0.9215686274509803,28,0.7529109926978488,0.7027027027027026,0.9596657700737199,0.9994410044719642,0.7804511278195488,0.6587301587301587,0.5357142857142857,0.9144847465769878,0.8785046728971961,11603.291430255,0.9048956661316212,0.9493615147512109,0.9664990279473982,0.7717472118959107,27,0.7483158947757638,0.7483158947757638,1775586861.5932589,0.940685533513067,0.6438095238095238,0.844937358800575,0.9952181709503886,0.8980632159840481,0.8125,0.9982057416267942,0.6936416184971098,0.9838089455575795
28,0.9693502247650184,0.6524973432518596,0.7961165048543689,0.9595713533992832,0.9739301684470147,0.6792035398230089,0.5724381625441696,0.954111943670832,0.62,0.97251375757751,0.9210287056257995,0.6943397837556236,0.9618355293048614,0.43088927951990996,0.9215686274509803,29,0.7517268600749951,0.6851851851851851,0.9593295477186691,0.9994566407105107,0.7849624060150376,0.6428571428571429,0.5318181818181819,0.9125630554888302,0.8785046728971961,12020.858760272,0.906099518459069,0.9484808454425363,0.9669620226253215,0.7704797047970481,28,0.7401707427365455,0.7401707427365455,1775587279.159669,0.9409436020508345,0.6495238095238095,0.8437950195513481,0.9954174138274556,0.8987311046109957,0.7708333333333334,0.9982057416267942,0.6763005780346821,0.9846184982797005
29,0.9697588884348182,0.6507430997876857,0.7972815533980583,0.9594454652000831,0.9736090567172134,0.6780973451327433,0.5724381625441696,0.9540026188552063,0.6191780821917807,0.9720993436840433,0.9205162399614182,0.6964458748892273,0.9622898682417084,0.42092165846835927,0.9215686274509803,30,0.7519242155121374,0.6923076923076924,0.9599023709902371,0.9994566407105107,0.7834586466165413,0.6428571428571429,0.5442176870748299,0.9118424213307711,0.8785046728971961,12436.928224228,0.9036918138041734,0.9491413474240423,0.9667990296009507,0.7707100591715976,29,0.7390774024583577,0.7390774024583577,1775587695.2294734,0.9407595567953373,0.6457142857142857,0.8434675431388661,0.9960151424586571,0.8988787123819404,0.75,0.9982057416267942,0.6936416184971098,0.9846184982797005
