,val/sensitivity_SCC,val/precision_AK,val/auc_BKL,val/specificity_VASC,val/precision_SCC,val/recall_NV,val/acc,val/mel_sens_at_95spec,val/recall_DF,_step,val/specificity_NV,val/specificity_DF,val/f1_weighted,val/precision_BCC,val/recall_AK,val/f1_AK,val/sensitivity_MEL,val/sensitivity_NV,val/recall_BCC,val/sensitivity_DF,val/auc_VASC,val/specificity_SCC,val/auc_BCC,_runtime,val/f1_NV,val/recall_VASC,val/recall_SCC,val/recall_weighted,val/specificity_macro,val/sensitivity_AK,val/specificity_BCC,val/sensitivity_VASC,val/sensitivity_BKL,train/loss,val/specificity_BKL,epoch,val/auc_DF,val/specificity_AK,val/sensitivity_macro,val/auc_macro,val/precision_VASC,val/auc_AK,val/recall_BKL,val/f1_BKL,val/auc_MEL,val/specificity_MEL,val/sensitivity_BCC,val/bacc,val/precision_NV,val/precision_DF,val/f1_BCC,val/precision_BKL,val/recall_macro,val/auc_SCC,val/f1_DF,val/f1_MEL,val/precision_macro,val/f1_macro,val/recall_MEL,val/auc_NV,val/f1_SCC,_timestamp,val/f1_VASC,val/precision_MEL,val/precision_weighted,confusion_matrix/final,confusion_matrix/best
10,0.0,0.0,0.5691489361702128,1.0,0.0,0.48148148148148145,0.43137254901960786,0.45454545454545453,0.0,10,0.875,1.0,0.4660755655131229,0.38461538461538464,0.0,0.0,0.2727272727272727,0.48148148148148145,0.7142857142857143,0.0,NaN,1.0,0.8733766233766234,1.264736635,0.6046511627906976,0.0,0.0,0.43137254901960786,0.9116568532635492,0.0,0.8181818181818182,0.0,0.25,1.018215679205381,0.7446808510638298,11.0,NaN,0.9803921568627451,0.21481180856180854,0.6740359302973284,0.0,NaN,0.25,0.11764705882352941,0.7204545454545455,0.875,0.7142857142857143,0.34369889369889367,0.8125,0.0,0.5,0.07692307692307693,0.28641574474907805,0.38775510204081637,0.0,0.3157894736842105,0.27483974358974356,0.25634794921640625,0.2727272727272727,0.8194444444444444,0.0,1777560126.9478762,0.0,0.375,0.5698529411764706,,
11,0.0,0.0,0.5585106382978723,1.0,0.0,0.48148148148148145,0.45098039215686275,0.2727272727272727,0.0,11,0.875,1.0,0.4758794870817504,0.42857142857142855,0.0,0.0,0.2727272727272727,0.48148148148148145,0.8571428571428571,0.0,NaN,1.0,0.8733766233766234,1.264736635,0.6046511627906976,0.0,0.0,0.45098039215686275,0.914107833655706,0.0,0.8181818181818182,0.0,0.25,0.956448706296774,0.7446808510638298,12.0,NaN,1.0,0.2326689514189514,0.6320853247094382,0.0,NaN,0.25,0.11764705882352941,0.6886363636363636,0.875,0.8571428571428571,0.3722703222703222,0.8125,0.0,0.5714285714285714,0.07692307692307693,0.3722703222703222,0.2142857142857143,0.0,0.3157894736842105,0.3385989010989011,0.3219032533454018,0.2727272727272727,0.8256172839506173,0.0,1777560131.8453667,0.0,0.375,0.5758861236802413,,
12,0.0,0.0,0.574468085106383,1.0,0.0,0.5185185185185185,0.43137254901960786,0.2727272727272727,0.0,12,0.875,1.0,0.4747266264294127,0.36363636363636365,0.0,0.0,0.2727272727272727,0.5185185185185185,0.5714285714285714,0.0,NaN,1.0,0.8733766233766234,1.264736635,0.6363636363636364,0.0,0.0,0.43137254901960786,0.911838187886373,0.0,0.8409090909090909,0.0,0.25,0.9127052804598441,0.723404255319149,13.0,NaN,0.9803921568627451,0.20158429533429534,0.6454622283041737,0.0,NaN,0.25,0.11111111111111112,0.6613636363636363,0.875,0.5714285714285714,0.32253487253487256,0.8235294117647058,0.0,0.4444444444444444,0.07142857142857142,0.26877906044572714,0.2755102040816327,0.0,0.3157894736842105,0.2722657244716068,0.25128477760056706,0.2727272727272727,0.8425925925925926,0.0,1777560136.1568828,0.0,0.375,0.5723816264473703,,
13,0.0,0.0,0.5851063829787234,1.0,0.0,0.5925925925925926,0.49019607843137253,0.2727272727272727,0.0,13,0.875,1.0,0.5192668371696505,0.38461538461538464,0.0,0.0,0.2727272727272727,0.5925925925925926,0.7142857142857143,0.0,NaN,1.0,0.8733766233766234,1.264736635,0.6956521739130435,0.0,0.0,0.49019607843137253,0.9201010021997194,0.0,0.8181818181818182,0.0,0.25,0.8873502887212313,0.7872340425531915,14.0,NaN,0.9803921568627451,0.22870069745069743,0.6313064182618386,0.0,NaN,0.25,0.13333333333333333,0.6590909090909091,0.9,0.7142857142857143,0.36592111592111587,0.8421052631578947,0.0,0.5,0.09090909090909091,0.3049342632675966,0.20408163265306123,0.0,0.33333333333333326,0.29103352787563314,0.27705314009661836,0.2727272727272727,0.8348765432098765,0.0,1777560140.2508307,0.0,0.42857142857142855,0.5981778799116261,,
14,0.0,0.0,0.5638297872340425,1.0,0.0,0.6296296296296297,0.5098039215686274,0.2727272727272727,0.0,14,0.875,1.0,0.5347060810139659,0.38461538461538464,0.0,0.0,0.2727272727272727,0.6296296296296297,0.7142857142857143,0.0,NaN,1.0,0.8766233766233765,1.264736635,0.723404255319149,0.0,0.0,0.5098039215686274,0.9227605766678044,0.0,0.8181818181818182,0.0,0.25,0.8265692660441766,0.8085106382978723,15.0,NaN,0.9803921568627451,0.23333032708032708,0.627906249253767,0.0,NaN,0.25,0.14285714285714288,0.6545454545454545,0.9,0.7142857142857143,0.37332852332852334,0.85,0.0,0.5,0.1,0.31110710277376946,0.2142857142857143,0.0,0.33333333333333326,0.2938644688644689,0.2832657885849375,0.2727272727272727,0.8302469135802469,0.0,1777560144.4696822,0.0,0.42857142857142855,0.6030704589528119,,
15,0.0,0.0,0.5638297872340425,1.0,0.0,0.48148148148148145,0.43137254901960786,0.2727272727272727,0.0,15,0.875,1.0,0.4655629421631293,0.38461538461538464,0.0,0.0,0.2727272727272727,0.48148148148148145,0.7142857142857143,0.0,NaN,1.0,0.8636363636363635,1.264736635,0.6046511627906976,0.0,0.0,0.43137254901960786,0.911448259187621,0.0,0.8181818181818182,0.0,0.25,0.823536597765409,0.723404255319149,16.0,NaN,1.0,0.21481180856180854,0.6277873734206054,0.0,NaN,0.25,0.11111111111111112,0.6613636363636364,0.875,0.7142857142857143,0.34369889369889367,0.8125,0.0,0.5,0.07142857142857142,0.34369889369889367,0.22448979591836737,0.0,0.3157894736842105,0.3287087912087912,0.3063103495172038,0.2727272727272727,0.8256172839506172,0.0,1777560148.7288995,0.0,0.375,0.5694219995690584,,
16,0.0,0.0,0.5585106382978724,1.0,0.0,0.48148148148148145,0.43137254901960786,0.36363636363636365,0.0,16,0.875,1.0,0.4683820815147765,0.4444444444444444,0.0,0.0,0.2727272727272727,0.48148148148148145,0.5714285714285714,0.0,NaN,1.0,0.8506493506493507,1.264736635,0.6046511627906976,0.0,0.0,0.43137254901960786,0.911526837524178,0.0,0.8863636363636364,0.0,0.5,0.8686689333273814,0.6808510638297872,17.0,NaN,1.0,0.2282046657046657,0.675995744096048,0.0,NaN,0.5,0.19047619047619047,0.6727272727272727,0.85,0.5714285714285714,0.3651274651274651,0.8125,0.0,0.5,0.11764705882352941,0.3651274651274651,0.46938775510204084,0.0,0.3,0.34158496732026145,0.3190254706533776,0.2727272727272727,0.8287037037037036,0.0,1777560152.9221716,0.0,0.3333333333333333,0.5722718826092529,,
17,0.0,0.0,0.5531914893617021,1.0,0.0,0.5185185185185185,0.45098039215686275,0.2727272727272727,0.0,17,0.875,1.0,0.4859180035650624,0.4444444444444444,0.0,0.0,0.2727272727272727,0.5185185185185185,0.5714285714285714,0.0,NaN,1.0,0.8149350649350648,1.264736635,0.6363636363636364,0.0,0.0,0.45098039215686275,0.914186411992263,0.0,0.8863636363636364,0.0,0.5,0.7929890407965734,0.7021276595744681,18.0,NaN,1.0,0.23283429533429534,0.6712870759020708,0.0,NaN,0.5,0.2,0.6636363636363636,0.85,0.5714285714285714,0.37253487253487255,0.8235294117647058,0.0,0.5,0.125,0.37253487253487255,0.4897959183673469,0.0,0.3,0.3452614379084967,0.32727272727272727,0.2727272727272727,0.8348765432098765,0.0,1777560157.1170156,0.0,0.3333333333333333,0.5786876842240164,,
18,0.0,0.0,0.5425531914893617,1.0,0.0,0.5185185185185185,0.4117647058823529,0.2727272727272727,0.0,18,0.875,1.0,0.46432357632048027,0.3333333333333333,0.0,0.0,0.2727272727272727,0.5185185185185185,0.42857142857142855,0.0,NaN,1.0,0.8116883116883116,1.264736635,0.6363636363636364,0.0,0.0,0.4117647058823529,0.909359948041112,0.0,0.8636363636363636,0.0,0.25,0.6839418136156522,0.6808510638297872,19.0,NaN,0.9803921568627451,0.18372715247715246,0.6490708893343139,0.0,NaN,0.25,0.1,0.6613636363636364,0.875,0.42857142857142855,0.2939634439634439,0.8235294117647058,0.0,0.375,0.0625,0.24496953663620327,0.3979591836734694,0.0,0.3157894736842105,0.26572712418300654,0.23785885167464116,0.2727272727272727,0.83179012345679,0.0,1777560161.2272425,0.0,0.375,0.5675221068819685,,
19,0.0,0.0,0.5425531914893618,1.0,0.0,0.5555555555555556,0.43137254901960786,0.2727272727272727,0.0,19,0.875,1.0,0.4817504401141261,0.3333333333333333,0.0,0.0,0.2727272727272727,0.5555555555555556,0.42857142857142855,0.0,NaN,1.0,0.8181818181818181,1.264736635,0.6666666666666667,0.0,0.0,0.43137254901960786,0.9124367106610536,0.0,0.8636363636363636,0.0,0.25,0.7821679613911189,0.7446808510638298,20.0,NaN,0.9411764705882353,0.1883567821067821,0.6515965999552626,0.0,NaN,0.25,0.11764705882352941,0.6863636363636363,0.875,0.42857142857142855,0.3013708513708514,0.8333333333333334,0.0,0.375,0.07692307692307693,0.25114237614237617,0.37755102040816324,0.0,0.3157894736842105,0.26976495726495725,0.24585053319573444,0.2727272727272727,0.8333333333333334,0.0,1777560166.1770244,0.0,0.375,0.5738436400201106,,
20,0.0,0.0,0.5319148936170213,1.0,0.0,0.5555555555555556,0.43137254901960786,0.2727272727272727,0.0,20,0.875,1.0,0.4812378167641325,0.3333333333333333,0.0,0.0,0.2727272727272727,0.5555555555555556,0.42857142857142855,0.0,NaN,1.0,0.8214285714285714,1.264736635,0.6666666666666667,0.0,0.0,0.43137254901960786,0.9122281165851254,0.0,0.8636363636363636,0.0,0.25,0.6348473269205827,0.723404255319149,21.0,NaN,0.9607843137254902,0.1883567821067821,0.6463360239145446,0.0,NaN,0.25,0.11111111111111112,0.6659090909090909,0.875,0.42857142857142855,0.3013708513708514,0.8333333333333334,0.0,0.375,0.07142857142857142,0.25114237614237617,0.37755102040816324,0.0,0.3157894736842105,0.26884920634920634,0.24476120857699804,0.2727272727272727,0.8348765432098765,0.0,1777560170.37754,0.0,0.375,0.5734126984126984,,
21,0.0,0.0,0.5265957446808511,1.0,0.0,0.5555555555555556,0.43137254901960786,0.2727272727272727,0.0,21,0.875,1.0,0.48622324746892215,0.3,0.0,0.0,0.2727272727272727,0.5555555555555556,0.42857142857142855,0.0,NaN,1.0,0.8181818181818181,1.264736635,0.6666666666666667,0.0,0.0,0.43137254901960786,0.9131862271020594,0.0,0.8409090909090909,0.0,0.25,0.6733615123308622,0.723404255319149,22.0,NaN,0.9411764705882353,0.1883567821067821,0.6168744983486624,0.0,NaN,0.25,0.11111111111111112,0.6613636363636364,0.925,0.42857142857142855,0.3013708513708514,0.8333333333333334,0.0,0.3529411764705882,0.07142857142857142,0.25114237614237617,0.24489795918367352,0.0,0.3529411764705882,0.2841269841269842,0.24727668845315906,0.2727272727272727,0.8333333333333334,0.0,1777560174.5651991,0.0,0.5,0.5957983193277311,,
22,0.0,0.0,0.5425531914893618,1.0,0.0,0.5555555555555556,0.43137254901960786,0.2727272727272727,0.0,22,0.875,1.0,0.48250672818146867,0.3,0.0,0.0,0.2727272727272727,0.5555555555555556,0.42857142857142855,0.0,NaN,1.0,0.8084415584415584,1.264736635,0.6666666666666667,0.0,0.0,0.43137254901960786,0.9127208015701445,0.0,0.8409090909090909,0.0,0.25,0.6688498052266928,0.7446808510638298,23.0,NaN,0.9411764705882353,0.1883567821067821,0.6191729301506405,0.0,NaN,0.25,0.11764705882352941,0.6681818181818182,0.9,0.42857142857142855,0.3013708513708514,0.8333333333333334,0.0,0.3529411764705882,0.07692307692307693,0.25114237614237617,0.24489795918367352,0.0,0.33333333333333326,0.2731379731379731,0.2450980392156863,0.2727272727272727,0.83179012345679,0.0,1777560178.9625812,0.0,0.42857142857142855,0.5808230984701573,,
23,0.0,0.0,0.5319148936170213,1.0,0.0,0.6666666666666666,0.49019607843137253,0.2727272727272727,0.0,23,0.875,1.0,0.5385428681276433,0.375,0.0,0.0,0.2727272727272727,0.6666666666666666,0.42857142857142855,0.0,NaN,1.0,0.8214285714285714,1.264736635,0.75,0.0,0.0,0.49019607843137253,0.9219448079038192,0.0,0.8863636363636364,0.0,0.25,0.6629534971255523,0.7872340425531915,24.0,NaN,0.9019607843137255,0.20224567099567098,0.629786858793951,0.0,NaN,0.25,0.13333333333333333,0.675,0.925,0.42857142857142855,0.32359307359307354,0.8571428571428571,0.0,0.39999999999999997,0.09090909090909091,0.26966089466089466,0.28571428571428575,0.0,0.3529411764705882,0.30384199134199136,0.27271241830065357,0.2727272727272727,0.8348765432098765,0.0,1777560183.6736412,0.0,0.5,0.6202253628724217,,
24,0.0,0.0,0.5531914893617021,1.0,0.0,0.6666666666666666,0.49019607843137253,0.2727272727272727,0.0,24,0.875,1.0,0.532083813917724,0.3,0.0,0.0,0.2727272727272727,0.6666666666666666,0.42857142857142855,0.0,NaN,1.0,0.8214285714285714,1.264736635,0.75,0.0,0.0,0.49019607843137253,0.9211649505063146,0.0,0.8409090909090909,0.0,0.25,0.7846073049765366,0.7872340425531915,25.0,NaN,0.9411764705882353,0.20224567099567098,0.6329871835545594,0.0,NaN,0.25,0.13333333333333333,0.6681818181818182,0.925,0.42857142857142855,0.32359307359307354,0.8571428571428571,0.0,0.3529411764705882,0.09090909090909091,0.26966089466089466,0.2857142857142857,0.0,0.3529411764705882,0.29134199134199135,0.26486928104575164,0.2727272727272727,0.8364197530864198,0.0,1777560187.9059732,0.0,0.5,0.6099312452253629,,
25,,,,,,,,,,25,,,,,,,,,,,,,,1.28145562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777560190.8759117,,,,"{'height': 1034, 'path': 'media/images/confusion_matrix/final_25_79ed50b8b22ba4c015c0.png', 'sha256': '79ed50b8b22ba4c015c0684624f4e78ce09df878af00a3c3f71a518d25ea47f1', 'size': 53029, 'width': 1185, '_type': 'image-file', 'format': 'png'}","{'_type': 'image-file', 'format': 'png', 'height': 1034, 'path': 'media/images/confusion_matrix/best_25_da2969a233c54f5a0bd9.png', 'sha256': 'da2969a233c54f5a0bd93c2d5f225296d1c519a4e65936b8be2ee823e34d4e9e', 'size': 52547, 'width': 1185}"
