,val/sensitivity_SCC,val/precision_AK,val/auc_BKL,val/specificity_VASC,val/precision_SCC,val/recall_NV,val/acc,val/recall_DF,_step,val/specificity_NV,val/specificity_DF,val/f1_weighted,val/precision_BCC,val/recall_AK,val/f1_AK,val/sensitivity_MEL,val/sensitivity_NV,val/recall_BCC,val/sensitivity_DF,val/auc_VASC,val/specificity_SCC,val/auc_BCC,_runtime,val/f1_NV,val/recall_VASC,val/recall_SCC,val/recall_weighted,val/specificity_macro,val/sensitivity_AK,val/specificity_BCC,val/sensitivity_VASC,val/sensitivity_BKL,train/loss,val/specificity_BKL,epoch,val/auc_DF,val/specificity_AK,val/sensitivity_macro,val/auc_macro,val/precision_VASC,val/auc_AK,val/recall_BKL,val/f1_BKL,val/auc_MEL,val/specificity_MEL,val/sensitivity_BCC,val/bacc,val/precision_NV,val/precision_DF,val/f1_BCC,val/precision_BKL,val/recall_macro,val/auc_SCC,val/f1_DF,val/f1_MEL,val/precision_macro,val/f1_macro,val/recall_MEL,val/auc_NV,val/f1_SCC,_timestamp,val/f1_VASC,val/precision_MEL,val/precision_weighted,confusion_matrix/final,confusion_matrix/best
0,0.0,0.0,0.5425531914893618,0.8627450980392157,0.0,0.0,0.13725490196078433,0.0,0,0.9583333333333334,0.9803921568627451,0.10787865870986076,0.3333333333333333,0.0,0.0,0.09090909090909091,0.0,0.42857142857142855,0.0,NaN,0.9795918367346939,0.6785714285714285,0.332199213,0.0,0.0,0.0,0.13725490196078433,0.88362239238055,0.0,0.8636363636363636,0.0,0.75,2.167266402925764,0.6595744680851063,1.0,NaN,0.7647058823529411,0.15868506493506493,0.6184633399172406,0.0,NaN,0.75,0.2608695652173913,0.4318181818181818,1.0,0.42857142857142855,0.2538961038961039,0.0,0.0,0.375,0.15789473684210525,0.15868506493506493,0.9285714285714286,0.0,0.16666666666666669,0.18640350877192982,0.10031702898550723,0.09090909090909091,0.5108024691358024,0.0,1776543336.3853297,0.0,1.0,0.2738218094255246,,
1,0.0,0.0,0.5425531914893618,0.8823529411764706,0.0,0.0,0.1568627450980392,0.0,1,0.9583333333333334,0.9803921568627451,0.11655773420479301,0.36363636363636365,0.0,0.0,0.09090909090909091,0.0,0.5714285714285714,0.0,NaN,0.9795918367346939,0.672077922077922,0.332199213,0.0,0.0,0.0,0.1568627450980392,0.8854748499980263,0.0,0.8409090909090909,0.0,0.75,2.0598714351654053,0.6382978723404256,2.0,NaN,0.803921568627451,0.1765422077922078,0.6102191061968164,0.0,NaN,0.75,0.24999999999999997,0.43636363636363634,1.0,0.5714285714285714,0.2824675324675325,0.0,0.0,0.4444444444444444,0.15,0.1765422077922078,0.8877551020408163,0.0,0.16666666666666669,0.18920454545454546,0.10763888888888888,0.09090909090909091,0.5123456790123456,0.0,1776543341.0165431,0.0,1.0,0.27736185383244205,,
2,0.0,0.0,0.5585106382978724,0.9019607843137255,0.0,0.0,0.13725490196078433,0.0,2,0.9166666666666666,0.9803921568627451,0.07372549019607844,0.3076923076923077,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,NaN,0.9795918367346939,0.6753246753246753,0.332199213,0.0,0.0,0.0,0.13725490196078433,0.8792780651912602,0.0,0.7954545454545454,0.0,0.75,1.9221832752227783,0.6170212765957447,3.0,NaN,0.8431372549019608,0.16517857142857142,0.6104328590093534,0.0,NaN,0.75,0.24,0.4386363636363636,1.0,0.5714285714285714,0.2642857142857143,0.0,0.0,0.4,0.14285714285714285,0.16517857142857142,0.8673469387755102,0.0,0.0,0.05631868131868132,0.08,0.0,0.5123456790123456,0.0,1776543345.7099674,0.0,0.0,0.053436759319112265,,
3,0.0,0.0,0.5531914893617021,0.9019607843137255,0.0,0.07407407407407407,0.1568627450980392,0.0,3,0.9166666666666666,1.0,0.12969226961471825,0.25,0.0,0.0,0.0,0.07407407407407407,0.5714285714285714,0.0,NaN,0.9795918367346939,0.6753246753246754,0.332199213,0.12903225806451613,0.0,0.0,0.1568627450980392,0.8807678535630887,0.0,0.7272727272727273,0.0,0.5,1.9168207475117274,0.6382978723404256,4.0,NaN,0.8823529411764706,0.1431878306878307,0.6087347957307431,0.0,NaN,0.5,0.17391304347826086,0.45681818181818185,1.0,0.5714285714285714,0.2291005291005291,0.5,0.0,0.34782608695652173,0.10526315789473684,0.1636432350718065,0.836734693877551,0.0,0.0,0.12218045112781954,0.09296734121418553,0.0,0.5216049382716049,0.0,1776543350.2587252,0.0,0.0,0.30727554179566563,,
4,0.0,0.0,0.5531914893617021,0.9019607843137255,0.0,0.14814814814814814,0.19607843137254902,0.0,4,0.9166666666666666,0.9803921568627451,0.19034333100829265,0.25,0.0,0.0,0.0,0.14814814814814814,0.5714285714285714,0.0,NaN,0.9795918367346939,0.6850649350649352,0.332199213,0.24242424242424243,0.0,0.0,0.19607843137254902,0.8858784084233307,0.0,0.7272727272727273,0.0,0.5,1.947172658784049,0.6595744680851063,5.0,NaN,0.9215686274509803,0.15244708994708994,0.6092948177193364,0.0,NaN,0.5,0.1818181818181818,0.4795454545454545,1.0,0.5714285714285714,0.24391534391534392,0.6666666666666666,0.0,0.34782608695652173,0.1111111111111111,0.15244708994708994,0.8163265306122448,0.0,0.0,0.1284722222222222,0.09650856389986825,0.0,0.5123456790123456,0.0,1776543354.6171422,0.0,0.0,0.39596949891067534,,
5,0.0,0.0,0.5851063829787234,0.9215686274509803,0.0,0.2222222222222222,0.23529411764705882,0.0,5,0.875,0.9803921568627451,0.2423984086388178,0.2857142857142857,0.0,0.0,0.0,0.2222222222222222,0.5714285714285714,0.0,NaN,0.9591836734693877,0.711038961038961,0.332199213,0.3333333333333333,0.0,0.0,0.23529411764705882,0.8878202199641945,0.0,0.7727272727272727,0.0,0.5,1.8357908725738525,0.6382978723404256,6.0,NaN,0.9803921568627451,0.1617063492063492,0.6337084430448159,0.0,NaN,0.5,0.17391304347826086,0.49090909090909096,0.975,0.5714285714285714,0.2587301587301587,0.6666666666666666,0.0,0.38095238095238093,0.10526315789473684,0.1617063492063492,0.836734693877551,0.0,0.0,0.13220551378446116,0.11102484472049688,0.0,0.5447530864197531,0.0,1776543359.0726886,0.0,0.0,0.40041279669762647,,
6,0.0,0.0,0.601063829787234,0.9411764705882353,0.0,0.2962962962962963,0.27450980392156865,0.0,6,0.875,0.9803921568627451,0.28776039921550756,0.26666666666666666,0.0,0.0,0.0,0.2962962962962963,0.5714285714285714,0.0,NaN,0.9591836734693877,0.711038961038961,0.332199213,0.42105263157894735,0.0,0.0,0.27450980392156865,0.8927494402016125,0.0,0.75,0.0,0.5,1.8148916789463587,0.6808510638297872,7.0,NaN,0.9803921568627451,0.17096560846560846,0.6489219668095048,0.0,NaN,0.5,0.19047619047619047,0.5272727272727272,0.975,0.5714285714285714,0.27354497354497354,0.7272727272727273,0.0,0.36363636363636365,0.11764705882352941,0.17096560846560846,0.8265306122448979,0.0,0.0,0.13894830659536542,0.12189564821143768,0.0,0.5787037037037037,0.0,1776543363.7278712,0.0,0.0,0.43085526545734154,,
7,0.0,0.0,0.6170212765957447,0.9411764705882353,0.0,0.2962962962962963,0.29411764705882354,0.0,7,0.9166666666666666,0.9803921568627451,0.3269740328563858,0.2857142857142857,0.0,0.0,0.09090909090909091,0.2962962962962963,0.5714285714285714,0.0,NaN,0.9591836734693877,0.7175324675324676,0.332199213,0.43243243243243246,0.0,0.0,0.29411764705882354,0.8976736826258549,0.0,0.7727272727272727,0.0,0.5,1.6985692977905273,0.6808510638297872,8.0,NaN,0.9803921568627451,0.18232924482924484,0.6581034009706755,0.0,NaN,0.5,0.19047619047619047,0.5659090909090909,0.95,0.5714285714285714,0.2917267917267917,0.8,0.0,0.38095238095238093,0.11764705882352941,0.18232924482924484,0.7959183673469388,0.0,0.14285714285714288,0.19208683473389354,0.14333976833976833,0.09090909090909091,0.5941358024691359,0.0,1776543368.32494,0.0,0.3333333333333333,0.5438677431757016,,
8,0.0,0.0,0.6063829787234043,0.9411764705882353,0.0,0.37037037037037035,0.3333333333333333,0.0,8,0.9166666666666666,0.9803921568627451,0.3711049872040584,0.2857142857142857,0.0,0.0,0.09090909090909091,0.37037037037037035,0.5714285714285714,0.0,NaN,0.9591836734693877,0.7305194805194805,0.332199213,0.5128205128205128,0.0,0.0,0.3333333333333333,0.9029928315620253,0.0,0.7727272727272727,0.0,0.5,1.6475724152156286,0.723404255319149,9.0,NaN,0.9803921568627451,0.19158850408850409,0.6597308663418086,0.0,NaN,0.5,0.2105263157894737,0.5909090909090908,0.95,0.5714285714285714,0.30654160654160656,0.8333333333333334,0.0,0.38095238095238093,0.13333333333333333,0.19158850408850409,0.7551020408163266,0.0,0.14285714285714288,0.19821428571428573,0.15589454405243877,0.09090909090909091,0.6157407407407407,0.0,1776543372.855154,0.0,0.3333333333333333,0.5627450980392158,,
9,0.0,0.0,0.6063829787234043,0.9411764705882353,0.0,0.4074074074074074,0.35294117647058826,0.0,9,0.9166666666666666,0.9803921568627451,0.3931584239633776,0.2857142857142857,0.0,0.0,0.09090909090909091,0.4074074074074074,0.5714285714285714,0.0,NaN,0.9591836734693877,0.7435064935064936,0.332199213,0.5499999999999999,0.0,0.0,0.35294117647058826,0.9061178315620252,0.0,0.7727272727272727,0.0,0.5,1.6268403700419836,0.723404255319149,10.0,NaN,0.9803921568627451,0.1962181337181337,0.6597299501504162,0.0,NaN,0.5,0.2105263157894737,0.5977272727272727,0.975,0.5714285714285714,0.3139490139490139,0.8461538461538461,0.0,0.38095238095238093,0.13333333333333333,0.1962181337181337,0.7244897959183674,0.0,0.15384615384615385,0.22065018315018314,0.16191560632350108,0.09090909090909091,0.6265432098765431,0.0,1776543377.558135,0.0,0.5,0.6054801407742585,,
