,val/sensitivity_SCC,val/precision_AK,val/auc_BKL,val/specificity_VASC,val/precision_SCC,val/recall_NV,val/acc,val/mel_sens_at_95spec,val/recall_DF,_step,val/specificity_NV,val/specificity_DF,val/f1_weighted,val/precision_BCC,val/recall_AK,val/f1_AK,val/sensitivity_MEL,val/sensitivity_NV,val/recall_BCC,val/sensitivity_DF,val/auc_VASC,val/specificity_SCC,val/auc_BCC,_runtime,val/f1_NV,val/recall_VASC,val/recall_SCC,val/recall_weighted,val/specificity_macro,val/sensitivity_AK,val/specificity_BCC,val/sensitivity_VASC,val/sensitivity_BKL,train/loss,val/specificity_BKL,epoch,val/auc_DF,val/specificity_AK,val/sensitivity_macro,val/auc_macro,val/precision_VASC,val/auc_AK,val/recall_BKL,val/f1_BKL,val/auc_MEL,val/specificity_MEL,val/sensitivity_BCC,val/bacc,val/precision_NV,val/precision_DF,val/f1_BCC,val/precision_BKL,val/recall_macro,val/auc_SCC,val/f1_DF,val/f1_MEL,val/precision_macro,val/f1_macro,val/recall_MEL,val/auc_NV,val/f1_SCC,_timestamp,val/f1_VASC,val/precision_MEL,val/precision_weighted,confusion_matrix/final,confusion_matrix/best
0,0.015873015873015872,0.2222222222222222,0.7928820951542219,0.9820574162679426,0.18181818181818182,0.6974757281553398,0.5869350700611802,0.33849557522123896,0.020833333333333332,0,0.8840288924558587,0.9990037856146643,0.599255407954663,0.46763392857142855,0.2774566473988439,0.2467866323907455,0.415929203539823,0.6974757281553398,0.6300751879699248,0.020833333333333332,0.949498858554586,0.9981785063752276,0.8900414370774734,1.4218147,0.7708154506437769,0.6470588235294118,0.015873015873015872,0.5869350700611802,0.9352513314212972,0.2774566473988439,0.8916401635620173,0.6470588235294118,0.5695238095238095,1.6599588918911814,0.8368560105680317,1.0,0.8315692036926347,0.9656722517368206,0.40927821866543773,0.8598194520744182,0.2682926829268293,0.8904462465541148,0.5695238095238095,0.38210862619808306,0.7831016072905218,0.9245736247898151,0.6300751879699248,0.40927821866543773,0.8613908872901679,0.16666666666666666,0.5368353619474696,0.2875,0.40927821866543773,0.8611360080698272,0.037037037037037035,0.47176913425345046,0.37505651321592254,0.35673245844876494,0.415929203539823,0.8798801602019667,0.029197080291970802,1777482093.2186005,0.3793103448275862,0.5449275362318841,0.6425195484919299,,
1,0.14285714285714285,0.19597989949748743,0.8027158164014174,0.9920255183413078,0.2647058823529412,0.7949514563106796,0.6289717781724886,0.37942477876106195,0.125,1,0.8346709470304976,0.9936242279338514,0.6333433690562703,0.5238726790450928,0.4508670520231214,0.2732049036777583,0.49557522123893805,0.7949514563106796,0.5939849624060151,0.125,0.9652250054726835,0.9898805909734871,0.9063153112221718,1.4218147,0.8132697655939611,0.5882352941176471,0.14285714285714285,0.6289717781724886,0.9385039042657425,0.4508670520231214,0.9184461608359836,0.5882352941176471,0.3142857142857143,1.5213400372110992,0.9451783355350066,2.0,0.8541542139868499,0.9346138128320393,0.43821960540490723,0.8734324038285286,0.42857142857142855,0.8903801044572687,0.3142857142857143,0.3514376996805112,0.7959499935164184,0.8995916406437665,0.5939849624060151,0.43821960540490723,0.832452216348109,0.15789473684210525,0.5567300916138126,0.39855072463768115,0.43821960540490723,0.8845857306695194,0.13953488372093023,0.5062146892655367,0.4149185729326409,0.4152283515571037,0.49557522123893805,0.8881330549018996,0.18556701030927833,1777482604.1029286,0.49586776859504134,0.5173210161662818,0.6444702332199661,,
2,0.12698412698412698,0.23934426229508196,0.8037176825816191,0.9627192982456141,0.25,0.7677669902912622,0.6238405368067891,0.3639380530973451,0.16666666666666666,2,0.851123595505618,0.9938234708109185,0.6335652800664214,0.5251533742331288,0.42196531791907516,0.3054393305439331,0.4413716814159292,0.7677669902912622,0.643609022556391,0.16666666666666666,0.9766863683272352,0.9902853673345476,0.9117977815961986,1.4218147,0.8031687995124923,0.803921568627451,0.12698412698412698,0.6238405368067891,0.939171234149145,0.42196531791907516,0.9120854157201272,0.803921568627451,0.41714285714285715,1.480535826162298,0.9244826067811537,3.0,0.8734807730623629,0.9525950143032285,0.4736785289504699,0.8795718576026589,0.17982456140350878,0.8911253841556606,0.41714285714285715,0.4029438822447102,0.8012367697733298,0.9262551044919529,0.643609022556391,0.4736785289504699,0.8419931856899489,0.20512820512820512,0.5783783783783784,0.3896797153024911,0.4736785289504699,0.8871878644191942,0.18390804597701146,0.49565217391304345,0.39953488892722544,0.4039773091546238,0.4413716814159292,0.891342236905671,0.16842105263157894,1777483065.2010288,0.2939068100358423,0.5651558073654391,0.656160629813222,,
3,0.14285714285714285,0.22402597402597402,0.8096500387913861,0.9846491228070176,0.43902439024390244,0.8031067961165048,0.6303532662324847,0.3561946902654867,0.3125,3,0.8298555377207063,0.9840605698346284,0.6350929620418726,0.5557065217391305,0.3988439306358382,0.28690228690228686,0.334070796460177,0.8031067961165048,0.6150375939849624,0.3125,0.9776167245207493,0.9953450718478041,0.9169810031667082,1.4218147,0.8162620880205249,0.7450980392156863,0.14285714285714285,0.6303532662324847,0.9391533527893454,0.3988439306358382,0.9257155838255339,0.7450980392156863,0.5238095238095238,1.4385852149786613,0.8758256274768824,4.0,0.852742910274291,0.9511646914589293,0.4844154778849794,0.8790565615995461,0.33043478260869563,0.8920584601647411,0.5238095238095238,0.403225806451613,0.7934280396837714,0.966610617343262,0.6150375939849624,0.4844154778849794,0.8298555377207063,0.15789473684210525,0.5838686652391148,0.32777115613825986,0.4844154778849794,0.8981939264270776,0.2097902097902098,0.44907063197026026,0.4436900444443252,0.42781498449383293,0.334070796460177,0.8917813897676448,0.2155688622754491,1777483713.8518174,0.45783132530120485,0.6848072562358276,0.6741806100564051,,
4,0.24603174603174602,0.18739054290718038,0.8277381476588874,0.9870414673046252,0.256198347107438,0.8104854368932038,0.6268008683639235,0.37057522123893805,0.3958333333333333,4,0.829454253611557,0.9860529986052998,0.6396111041481,0.6777251184834123,0.6184971098265896,0.2876344086021505,0.40154867256637167,0.8104854368932038,0.43007518796992483,0.3958333333333333,0.9825343215436094,0.9817850637522769,0.9196001134139301,1.4218147,0.8205229015136623,0.7254901960784313,0.24603174603174602,0.6268008683639235,0.9391515098581749,0.6184971098265896,0.9691049522944116,0.7254901960784313,0.4685714285714286,1.4318067309263898,0.9059885512989873,5.0,0.8842398884239889,0.9051900286064569,0.5120666389088786,0.8892097699889503,0.3627450980392157,0.8942423304695379,0.4685714285714286,0.41068447412353926,0.8064231036586532,0.9485947633917847,0.43007518796992483,0.5120666389088786,0.830812101910828,0.21348314606741572,0.5262189512419504,0.3655274888558692,0.5120666389088786,0.9038174265860969,0.2773722627737226,0.4902093180283592,0.44037474515278907,0.4434143240939158,0.40154867256637167,0.8950828281568982,0.25101214574898784,1777484344.1145382,0.48366013071895425,0.6291161178509532,0.6797114693246812,,
5,0.20634920634920634,0.2608695652173913,0.8196498291082174,0.9651116427432217,0.37681159420289856,0.7658252427184467,0.6222616933096506,0.35176991150442477,0.2916666666666667,5,0.851123595505618,0.99302649930265,0.6358670626175876,0.6131621187800963,0.4508670520231214,0.3305084745762712,0.40486725663716816,0.7658252427184467,0.5744360902255639,0.2916666666666667,0.9835936767051319,0.991297308237199,0.9218916213751097,1.4218147,0.8019520130134202,0.8235294117647058,0.20634920634920634,0.6222616933096506,0.939132961244181,0.4508670520231214,0.94525215810995,0.8235294117647058,0.52,1.403494056027443,0.8758256274768824,6.0,0.8969955834495583,0.9548426644871271,0.5046926157981099,0.8918245301461982,0.1935483870967742,0.8995490526325736,0.52,0.4008810572687225,0.8032671405704277,0.9365841940907998,0.5744360902255639,0.5046926157981099,0.841655996585574,0.2857142857142857,0.593167701863354,0.32616487455197135,0.5046926157981099,0.9128076380656829,0.288659793814433,0.4771838331160365,0.4348599003876715,0.4340565470174749,0.40486725663716816,0.8968416992628839,0.26666666666666666,1777484978.2330878,0.31343283582089554,0.580952380952381,0.66856689576194,,
6,0.29365079365079366,0.2121951219512195,0.823103730263572,0.9870414673046252,0.21142857142857144,0.7914563106796116,0.6293664890467733,0.3827433628318584,0.4791666666666667,6,0.8471107544141252,0.9808726838015541,0.6427070659422752,0.6009615384615384,0.5028901734104047,0.2984562607204117,0.3838495575221239,0.7914563106796116,0.5639097744360902,0.4791666666666667,0.9824795947086968,0.9720704310868246,0.9246282448511101,1.4218147,0.8161794152983579,0.7450980392156863,0.29365079365079366,0.6293664890467733,0.9403421857296188,0.5028901734104047,0.9434348023625625,0.7450980392156863,0.46476190476190476,1.3901538790284151,0.9057683839718186,7.0,0.8834138606628146,0.9340008173273396,0.5280979025429102,0.8900591451687254,0.36893203883495146,0.9006167750530909,0.46476190476190476,0.4076858813700919,0.8118230768740208,0.9524381455680999,0.5639097744360902,0.5280979025429102,0.8424968995452666,0.19327731092436976,0.5818463925523661,0.3630952380952381,0.5280979025429102,0.8962503573918268,0.2754491017964072,0.4789510006901311,0.4286354958684472,0.44974021525174923,0.3838495575221239,0.898157521544671,0.24584717607973422,1777485581.347812,0.4935064935064935,0.636697247706422,0.6762800182228347,,
7,0.23809523809523808,0.2508591065292096,0.8357295925856032,0.986244019138756,0.40540540540540543,0.8667961165048543,0.6627195579238208,0.415929203539823,0.3958333333333333,7,0.7592295345104334,0.9888423988842399,0.6556180643243371,0.6121212121212121,0.42196531791907516,0.31465517241379304,0.377212389380531,0.8667961165048543,0.6075187969924812,0.3958333333333333,0.9848914845044876,0.9910949200566687,0.9283360605056484,1.4218147,0.825596449047531,0.7647058823529411,0.23809523809523808,0.6627195579238208,0.9396107600912392,0.42196531791907516,0.9418446160835984,0.7647058823529411,0.41904761904761906,1.370472912055628,0.9328489652135623,8.0,0.8997351730092316,0.9554556599918267,0.5113968367032592,0.8992055017546876,0.3611111111111111,0.9043490790894123,0.41904761904761906,0.41904761904761906,0.8252427623033934,0.9613259668508287,0.6075187969924812,0.5113968367032592,0.788135593220339,0.25333333333333335,0.6098113207547169,0.41904761904761906,0.5113968367032592,0.9156410725931066,0.3089430894308943,0.4850640113798009,0.4711620311617658,0.4692104624762755,0.377212389380531,0.8997187894466175,0.3,1777486081.2507157,0.490566037735849,0.6792828685258964,0.6701475912626189,,
8,0.2619047619047619,0.24829931972789115,0.8363468998343504,0.9822567783094099,0.38372093023255816,0.7584466019417476,0.6354845075981843,0.33849557522123896,0.4166666666666667,8,0.8579454253611557,0.9850567842199641,0.6437106726281104,0.5334846765039728,0.42196531791907516,0.3126338329764454,0.45685840707964603,0.7584466019417476,0.706766917293233,0.4166666666666667,0.9875574631766584,0.9892734264318964,0.9260172238866133,1.4218147,0.8000819336337567,0.8627450980392157,0.2619047619047619,0.6354845075981843,0.9409232055653376,0.42196531791907516,0.9066333484779645,0.8627450980392157,0.4076190476190476,1.356163564514982,0.9332892998678997,9.0,0.889553031812446,0.9548426644871271,0.5366216023079242,0.8940715127267027,0.3308270676691729,0.8994333039630926,0.4076190476190476,0.41074856046065256,0.8015989468962776,0.9180879173672832,0.706766917293233,0.5366216023079242,0.846553966189857,0.21052631578947367,0.6080206985769728,0.41392649903288203,0.5366216023079242,0.9121490733512592,0.2797202797202797,0.49819059107358266,0.43938551665449915,0.4623721900904861,0.45685840707964603,0.8999161588929233,0.3113207547169812,1777486557.9842396,0.47826086956521735,0.5477453580901857,0.664179800996855,,
9,0.2619047619047619,0.2003853564547206,0.8200436140990962,0.9774720893141946,0.3402061855670103,0.7460194174757282,0.6108150779553977,0.35951327433628316,0.5625,9,0.8691813804173355,0.9611476389719068,0.6341336378864093,0.6241258741258742,0.6011560693641619,0.30057803468208094,0.41482300884955753,0.7460194174757282,0.5368421052631579,0.5625,0.9841057635175282,0.9870471564460636,0.9254197511042485,1.4218147,0.7967648278722522,0.8431372549019608,0.2619047619047619,0.6108150779553977,0.939308809590274,0.6011560693641619,0.9511585642889596,0.8431372549019608,0.44761904761904764,1.3415194522167353,0.9125935711140467,10.0,0.907609417546656,0.9152022885165508,0.5517502081722969,0.8939904330520195,0.27564102564102566,0.899858503157104,0.44761904761904764,0.4062229904926535,0.8079119359549678,0.9406677876531347,0.5368421052631579,0.5517502081722969,0.8549176680017802,0.12162162162162163,0.5772029102667745,0.37183544303797467,0.5517502081722969,0.9061416781513928,0.20000000000000004,0.49148099606815204,0.42395338314065606,0.43545910276756483,0.41482300884955753,0.9008328008851626,0.2959641255605381,1777487011.4052422,0.41545893719806765,0.6028938906752411,0.6816882893935831,,
