,val/sensitivity_SCC,val/precision_AK,val/auc_BKL,val/specificity_VASC,val/precision_SCC,val/recall_NV,val/acc,val/recall_DF,_step,val/specificity_NV,val/specificity_DF,val/f1_weighted,val/precision_BCC,val/recall_AK,val/f1_AK,val/sensitivity_MEL,val/sensitivity_NV,val/recall_BCC,val/sensitivity_DF,val/auc_VASC,val/specificity_SCC,val/auc_BCC,_runtime,val/f1_NV,val/recall_VASC,val/recall_SCC,val/recall_weighted,val/specificity_macro,val/sensitivity_AK,val/specificity_BCC,val/sensitivity_VASC,val/sensitivity_BKL,train/loss,val/specificity_BKL,epoch,val/auc_DF,val/specificity_AK,val/sensitivity_macro,val/auc_macro,val/precision_VASC,val/auc_AK,val/recall_BKL,val/f1_BKL,val/auc_MEL,val/specificity_MEL,val/sensitivity_BCC,val/bacc,val/precision_NV,val/precision_DF,val/f1_BCC,val/precision_BKL,val/recall_macro,val/auc_SCC,val/f1_DF,val/f1_MEL,val/precision_macro,val/f1_macro,val/recall_MEL,val/auc_NV,val/f1_SCC,_timestamp,val/f1_VASC,val/precision_MEL,val/precision_weighted,confusion_matrix/final,confusion_matrix/best
0,0.0,0.0,0.6436170212765957,0.9019607843137255,0.0,0.2962962962962963,0.29411764705882354,0.0,0,0.7916666666666666,0.9607843137254902,0.2943240454076368,0.3333333333333333,0.0,0.0,0.0,0.2962962962962963,0.5714285714285714,0.0,NaN,1.0,0.6915584415584416,0.331422985,0.4,0.0,0.0,0.29411764705882354,0.8923553826753138,0.0,0.8181818181818182,0.0,0.75,1.9501184565680367,0.7446808510638298,1.0,NaN,0.9215686274509803,0.20221560846560846,0.6288603748684802,0.0,NaN,0.75,0.31578947368421056,0.4636363636363636,1.0,0.5714285714285714,0.3235449735449735,0.6153846153846154,0.0,0.4210526315789474,0.2,0.20221560846560846,0.8979591836734694,0.0,0.0,0.14358974358974358,0.14210526315789473,0.0,0.44753086419753085,0.0,1776543011.8502488,0.0,0.0,0.38722976370035195,,
1,0.0,0.0,0.6755319148936171,0.9803921568627451,0.0,0.5555555555555556,0.39215686274509803,0.0,1,0.375,1.0,0.3506895581198986,0.3333333333333333,0.0,0.0,0.0,0.5555555555555556,0.5714285714285714,0.0,NaN,1.0,0.7012987012987013,0.331422985,0.5263157894736842,0.0,0.0,0.39215686274509803,0.8776143000720598,0.0,0.8181818181818182,0.0,0.25,1.5703589235033308,0.8723404255319149,2.0,NaN,1.0,0.17212301587301587,0.6270918842499389,0.0,NaN,0.25,0.18181818181818182,0.5136363636363637,0.975,0.5714285714285714,0.2753968253968254,0.5,0.0,0.4210526315789474,0.14285714285714285,0.2294973544973545,0.7959183673469388,0.0,0.0,0.16269841269841268,0.18819776714513556,0.0,0.44907407407407407,0.0,1776543016.5399575,0.0,0.0,0.3216619981325864,,
2,0.0,0.0,0.6648936170212766,1.0,0.0,0.7407407407407407,0.47058823529411764,0.0,2,0.20833333333333334,1.0,0.3854461570724546,0.4,0.0,0.0,0.0,0.7407407407407407,0.5714285714285714,0.0,NaN,1.0,0.7337662337662337,0.331422985,0.6060606060606061,0.0,0.0,0.47058823529411764,0.8777462121212121,0.0,0.8636363636363636,0.0,0.0,1.4098595210484095,1.0,3.0,NaN,1.0,0.164021164021164,0.6026280511488211,0.0,NaN,0.0,0.0,0.5136363636363637,0.95,0.5714285714285714,0.2624338624338624,0.5128205128205128,0.0,0.47058823529411764,0.0,0.2624338624338624,0.6224489795918368,0.0,0.0,0.18256410256410255,0.21532976827094474,0.0,0.478395061728395,0.0,1776543021.2047532,0.0,0.0,0.32639517345399693,,
3,0.0,0.0,0.6542553191489362,1.0,0.0,0.8148148148148148,0.5294117647058824,0.0,3,0.25,1.0,0.4284115753412866,0.5,0.0,0.0,0.0,0.8148148148148148,0.7142857142857143,0.0,NaN,1.0,0.75,0.331422985,0.6567164179104479,0.0,0.0,0.5294117647058824,0.8889204545454545,0.0,0.8863636363636364,0.0,0.0,1.251672898020063,1.0,4.0,NaN,1.0,0.19113756613756613,0.6155371537539723,0.0,NaN,0.0,0.0,0.5522727272727272,0.975,0.7142857142857143,0.3058201058201058,0.55,0.0,0.588235294117647,0.0,0.3058201058201058,0.5918367346938775,0.0,0.0,0.21000000000000002,0.24899034240561896,0.0,0.529320987654321,0.0,1776543025.674652,0.0,0.0,0.3598039215686275,,
4,0.0,0.0,0.6436170212765958,1.0,0.0,0.7407407407407407,0.49019607843137253,0.0,4,0.25,1.0,0.3944193061840121,0.38461538461538464,0.0,0.0,0.0,0.7407407407407407,0.7142857142857143,0.0,NaN,1.0,0.7727272727272727,0.331422985,0.6153846153846153,0.0,0.0,0.49019607843137253,0.8835227272727273,0.0,0.8181818181818182,0.0,0.0,1.1551867382866996,1.0,5.0,NaN,1.0,0.18187830687830686,0.6423338854848482,0.0,NaN,0.0,0.0,0.6272727272727273,1.0,0.7142857142857143,0.291005291005291,0.5263157894736842,0.0,0.5,0.0,0.291005291005291,0.5816326530612246,0.0,0.0,0.18218623481781376,0.2230769230769231,0.0,0.5864197530864197,0.0,1776543030.2172885,0.0,0.0,0.33142811780582676,,
5,0.0,0.0,0.6223404255319149,1.0,0.0,0.7407407407407407,0.49019607843137253,0.0,5,0.25,1.0,0.3944193061840121,0.38461538461538464,0.0,0.0,0.0,0.7407407407407407,0.7142857142857143,0.0,NaN,1.0,0.8116883116883116,0.331422985,0.6153846153846153,0.0,0.0,0.49019607843137253,0.8835227272727273,0.0,0.8181818181818182,0.0,0.0,1.0809997831072127,1.0,6.0,NaN,1.0,0.18187830687830686,0.6750423080615583,0.0,NaN,0.0,0.0,0.6727272727272727,1.0,0.7142857142857143,0.291005291005291,0.5263157894736842,0.0,0.5,0.0,0.291005291005291,0.6326530612244898,0.0,0.0,0.18218623481781376,0.2230769230769231,0.0,0.6358024691358025,0.0,1776543034.6926732,0.0,0.0,0.33142811780582676,,
6,0.0,0.0,0.6117021276595744,1.0,0.0,0.7407407407407407,0.49019607843137253,0.0,6,0.25,1.0,0.3944193061840121,0.38461538461538464,0.0,0.0,0.0,0.7407407407407407,0.7142857142857143,0.0,NaN,1.0,0.8376623376623377,0.331422985,0.6153846153846153,0.0,0.0,0.49019607843137253,0.8835227272727273,0.0,0.8181818181818182,0.0,0.0,0.9797460777418954,1.0,7.0,NaN,1.0,0.18187830687830686,0.7036540149407424,0.0,NaN,0.0,0.0,0.7068181818181818,1.0,0.7142857142857143,0.291005291005291,0.5263157894736842,0.0,0.5,0.0,0.291005291005291,0.6938775510204082,0.0,0.0,0.18218623481781376,0.2230769230769231,0.0,0.6682098765432098,0.0,1776543039.181553,0.0,0.0,0.33142811780582676,,
7,0.0,0.0,0.6063829787234042,1.0,0.0,0.7407407407407407,0.49019607843137253,0.0,7,0.2916666666666667,1.0,0.39950980392156865,0.38461538461538464,0.0,0.0,0.0,0.7407407407407407,0.7142857142857143,0.0,NaN,1.0,0.8441558441558441,0.331422985,0.625,0.0,0.0,0.49019607843137253,0.8856060606060606,0.0,0.8181818181818182,0.0,0.0,0.974574761731284,1.0,8.0,NaN,1.0,0.18187830687830686,0.7187318741523402,0.0,NaN,0.0,0.0,0.7272727272727273,0.975,0.7142857142857143,0.291005291005291,0.5405405405405406,0.0,0.5,0.0,0.291005291005291,0.7244897959183674,0.0,0.0,0.18503118503118504,0.225,0.0,0.691358024691358,0.0,1776543043.7982829,0.0,0.0,0.33895886837063305,,
8,0.0,0.0,0.6063829787234043,1.0,0.0,0.8148148148148148,0.5490196078431373,0.0,8,0.3333333333333333,1.0,0.4678062678062679,0.45454545454545453,0.0,0.0,0.09090909090909091,0.8148148148148148,0.7142857142857143,0.0,NaN,1.0,0.8441558441558441,0.331422985,0.6769230769230768,0.0,0.0,0.5490196078431373,0.8964962121212121,0.0,0.8636363636363636,0.0,0.0,0.9308046272822789,1.0,9.0,NaN,1.0,0.20250120250120252,0.7238759452487923,0.0,NaN,0.0,0.0,0.7227272727272728,0.975,0.7142857142857143,0.324001924001924,0.5789473684210527,0.0,0.5555555555555556,0.0,0.324001924001924,0.7346938775510204,0.0,0.15384615384615385,0.30669856459330147,0.27726495726495726,0.09090909090909091,0.7114197530864197,0.0,1776543048.480749,0.0,0.5,0.4767332770428746,,
9,0.0,0.0,0.601063829787234,1.0,0.0,0.8518518518518519,0.5686274509803921,0.0,9,0.3333333333333333,1.0,0.48290463861398125,0.5,0.0,0.0,0.09090909090909091,0.8518518518518519,0.7142857142857143,0.0,NaN,1.0,0.8571428571428572,0.331422985,0.6969696969696971,0.0,0.0,0.5686274509803921,0.8993371212121212,0.0,0.8863636363636364,0.0,0.0,0.9094712308474949,1.0,10.0,NaN,1.0,0.20713083213083214,0.7322520934729648,0.0,NaN,0.0,0.0,0.7272727272727272,0.975,0.7142857142857143,0.33140933140933143,0.5897435897435898,0.0,0.588235294117647,0.0,0.33140933140933143,0.7551020408163266,0.0,0.15384615384615385,0.317948717948718,0.2878102289866996,0.09090909090909091,0.720679012345679,0.0,1776543053.1173315,0.0,0.5,0.48868778280542985,,
