run_id,name,state,architecture,loss_fn,augmentation,pretrained,freeze_bb,lr,batch_size,best_bacc,best_acc,best_f1_macro,best_auc_macro,best_precision,best_recall,best_mel_sens_at_95spec,params,inference_ms
512a01d7,resnet50_freeze=none_aug=standard_drop=0.3_loss=weighted_ce_lr=0.0001_ep=60_sch=None,finished,resnet50,weighted_ce,standard,True,none,0.0001,32.0,,82.75113479376357,0.7785902390088355,0.9724330949195156,0.7683792274820103,0.7932157807879897,,23524424.0,13.03
yoafdiuo,resnet50_freeze=partial_aug=standard_drop=0.3_loss=weighted_ce_lr=0.0001_ep=60_sch=None,finished,resnet50,weighted_ce,standard,True,partial,0.0001,32.0,,75.31083481349911,0.6743864057984414,0.9602036479889252,0.6235548849856144,0.7638384681509007,,23524424.0,8.86
38preyua,resnet50_freeze=none_aug=standard_drop=0.3_loss=focal_lr=0.0001_ep=60_sch=None,finished,resnet50,focal,standard,True,none,0.0001,32.0,,54.48983619498717,0.536183423096038,0.9378608039515736,0.4906271718609273,0.7312215126219155,,23524424.0,9.86
rfhhqhjo,resnet50_freeze=partial_aug=standard_drop=0.3_loss=focal_lr=0.0001_ep=60_sch=None,failed,resnet50,focal,standard,True,partial,0.0001,32.0,,18.17643576080521,0.19806535047053997,0.8477001735882064,0.34119458788257595,0.493398955660766,,23524424.0,13.81
t8vr6nrf,resnet50_freeze=partial_aug=standard_drop=0.3_loss=focal_lr=0.0001_ep=60_sch=None,finished,resnet50,focal,standard,True,partial,0.0001,32.0,,46.635089796723896,0.45691394839279753,0.925326248421795,0.46159350212255457,0.6772599890345468,,23524424.0,13.53
zkunhorm,resnet50_freeze=none_aug=standard_drop=0.3_loss=weighted_ce_lr=0.0001_ep=60_sch=None,crashed,resnet50,weighted_ce,standard,True,none,0.0001,32.0,,74.71876850207224,0.6488861959213978,0.958052597946046,0.5951825663364037,0.7528614161556392,0.8265895953757225,23524424.0,12.69
au3hyvn9,resnet50_freeze=none_aug=standard_drop=0.3_loss=weighted_ce_lr=0.0001_ep=60_sch=None,crashed,resnet50,weighted_ce,standard,True,none,0.0001,32.0,,70.57430432208407,0.6205175360223524,0.9498902499560132,0.5761368546551175,0.7323315085248981,0.7803468208092486,23524424.0,23.28
5wwusn7t,resnet50_freeze=none_aug=standard_drop=0.3_loss=weighted_ce_lr=0.0001_ep=60_sch=None,crashed,resnet50,weighted_ce,standard,True,none,0.0001,32.0,,72.80442076179199,0.6239685563534705,0.944133221743884,0.6044425187076953,0.7116564851459842,0.7803468208092486,23524424.0,26.96
bdwi5ztf,efficientnet_b0_weighted_ce_True,crashed,efficientnet_b0,weighted_ce,standard,True,True,0.0001,32.0,,,,,,,,,
liogmsd0,resnet50_FUF_weightedCE_ep60_batch=32,finished,resnet50,weighted_ce,standard,True,none,0.0001,32.0,,82.75113479376357,0.7785902390088355,0.9724330949195156,0.7683792274820103,0.7932157807879897,0.884393063583815,23524424.0,11.27
ecrwg5vd,resnet50_FUF_weightedCE_ep60_batch=8,finished,resnet50,weighted_ce,standard,True,none,0.0001,8.0,,80.4223406354845,0.7345448855741689,0.9658190387167294,0.7121298997616043,0.7650223832063234,0.8208092485549133,23524424.0,41.92
8vjif179,resnet50_FUF_weightedCE_ep60_batch=16,finished,resnet50,weighted_ce,standard,True,none,0.0001,16.0,,82.0406552200513,0.7580069762539132,0.9701156507868892,0.7340403973939489,0.7880955107174781,0.8728323699421965,23524424.0,16.29
