,val/sensitivity_SCC,val/precision_AK,val/auc_BKL,val/specificity_VASC,val/precision_SCC,val/recall_NV,val/acc,val/recall_DF,_step,val/specificity_NV,val/specificity_DF,val/f1_weighted,val/precision_BCC,val/recall_AK,val/f1_AK,val/sensitivity_MEL,val/sensitivity_NV,val/recall_BCC,val/sensitivity_DF,val/auc_VASC,val/specificity_SCC,val/auc_BCC,_runtime,val/f1_NV,val/recall_VASC,val/recall_SCC,val/recall_weighted,val/specificity_macro,val/sensitivity_AK,val/specificity_BCC,val/sensitivity_VASC,val/sensitivity_BKL,train/loss,val/specificity_BKL,epoch,val/auc_DF,val/specificity_AK,val/sensitivity_macro,val/auc_macro,val/precision_VASC,val/auc_AK,val/recall_BKL,val/f1_BKL,val/auc_MEL,val/specificity_MEL,val/sensitivity_BCC,val/bacc,val/precision_NV,val/precision_DF,val/f1_BCC,val/precision_BKL,val/recall_macro,val/auc_SCC,val/f1_DF,val/f1_MEL,val/sensitivity_mel_95spec,val/precision_macro,val/f1_macro,val/recall_MEL,val/auc_NV,val/f1_SCC,_timestamp,val/f1_VASC,val/precision_MEL,val/precision_weighted,confusion_matrix/final,confusion_matrix/best
10,0.0,0.0,0.4946808510638298,0.9607843137254902,0.0,0.4074074074074074,0.3137254901960784,0.0,10,0.875,1.0,0.3778384267699378,0.08333333333333333,0.0,0.0,0.2727272727272727,0.4074074074074074,0.14285714285714285,0.0,NaN,0.9387755102040817,0.525974025974026,1.5186813510000001,0.5365853658536585,0.0,0.0,0.3137254901960784,0.8961068469941168,0.0,0.75,0.0,0.25,1.9306905099323817,0.8085106382978723,11.0,NaN,0.9607843137254902,0.13412397787397787,0.5093271548894649,0.0,NaN,0.25,0.14285714285714288,0.5409090909090909,0.875,0.14285714285714285,0.2145983645983646,0.7857142857142857,0.0,0.10526315789473685,0.1,0.153284546141689,0.4387755102040816,0.0,0.3157894736842105,0.18181818181818182,0.19200680272108842,0.1572135914699641,0.2727272727272727,0.5462962962962963,0.0,1777589069.4283445,0.0,0.375,0.5161297852474322,,
11,0.0,0.0,0.4787234042553191,0.9803921568627451,0.0,0.4074074074074074,0.3137254901960784,0.0,11,0.875,1.0,0.36941238428816775,0.08333333333333333,0.0,0.0,0.2727272727272727,0.4074074074074074,0.14285714285714285,0.0,NaN,0.9591836734693877,0.5454545454545454,1.5186813510000001,0.5365853658536585,0.0,0.0,0.3137254901960784,0.894393422262522,0.0,0.75,0.0,0.25,1.924920184271676,0.8297872340425532,12.0,NaN,0.9607843137254902,0.13412397787397787,0.5044313204900843,0.0,NaN,0.25,0.15384615384615383,0.5113636363636364,0.8,0.14285714285714285,0.2145983645983646,0.7857142857142857,0.0,0.10526315789473685,0.1111111111111111,0.153284546141689,0.4387755102040816,0.0,0.2727272727272727,0.18181818181818182,0.17898371469800042,0.1526317071888317,0.2727272727272727,0.5478395061728395,0.0,1777589072.829847,0.0,0.2727272727272727,0.4949424214130096,,
12,0.0,0.0,0.48404255319148937,0.9803921568627451,0.0,0.4444444444444444,0.3333333333333333,0.0,12,0.875,1.0,0.39374114018076867,0.08333333333333333,0.0,0.0,0.2727272727272727,0.4444444444444444,0.14285714285714285,0.0,NaN,0.9387755102040817,0.5389610389610389,1.5186813510000001,0.5714285714285714,0.0,0.0,0.3333333333333333,0.8980924018543588,0.0,0.75,0.0,0.25,1.8992801734379359,0.8297872340425532,13.0,NaN,0.9607843137254902,0.1387536075036075,0.5151636035172003,0.0,NaN,0.25,0.15384615384615383,0.5272727272727273,0.85,0.14285714285714285,0.22200577200577198,0.8,0.0,0.10526315789473685,0.1111111111111111,0.15857555143269428,0.4591836734693877,0.0,0.3,0.18181818181818182,0.18968253968253967,0.16150541188135173,0.2727272727272727,0.566358024691358,0.0,1777589076.1950226,0.0,0.3333333333333333,0.5155773420479303,,
13,0.0,0.0,0.5691489361702128,0.9803921568627451,0.0,0.4444444444444444,0.3333333333333333,0.0,13,0.9166666666666666,1.0,0.40314928512466836,0.07142857142857142,0.0,0.0,0.2727272727272727,0.4444444444444444,0.14285714285714285,0.0,NaN,0.9387755102040817,0.512987012987013,1.5186813510000001,0.5853658536585367,0.0,0.0,0.3333333333333333,0.900743917005874,0.0,0.7045454545454546,0.0,0.25,1.9279824325016566,0.8297872340425532,14.0,NaN,0.9607843137254902,0.1387536075036075,0.5245301010295944,0.0,NaN,0.25,0.15384615384615383,0.5613636363636364,0.875,0.14285714285714285,0.22200577200577198,0.8571428571428571,0.0,0.09523809523809523,0.1111111111111111,0.15857555143269428,0.40816326530612246,0.0,0.3157894736842105,0.18181818181818182,0.20209750566893425,0.16431993948957088,0.2727272727272727,0.5709876543209876,0.0,1777589079.6135216,0.0,0.375,0.553182384064737,,
14,0.0,0.0,0.5531914893617021,0.9803921568627451,0.0,0.4444444444444444,0.35294117647058826,0.0,14,0.9166666666666666,1.0,0.4219659345914726,0.07692307692307693,0.0,0.0,0.36363636363636365,0.4444444444444444,0.14285714285714285,0.0,NaN,0.9387755102040817,0.5292207792207793,1.5186813510000001,0.5853658536585367,0.0,0.0,0.35294117647058826,0.9035848260967829,0.0,0.7272727272727273,0.0,0.25,1.8742434126990182,0.8297872340425532,15.0,NaN,0.9607843137254902,0.15011724386724387,0.5307152579493005,0.0,NaN,0.25,0.15384615384615383,0.55,0.875,0.14285714285714285,0.2401875901875902,0.8571428571428571,0.0,0.1,0.1111111111111111,0.17156256441970727,0.42857142857142855,0.0,0.39999999999999997,0.18181818181818182,0.21280306994592707,0.17703028678638436,0.36363636363636365,0.5925925925925926,0.0,1777589083.0114985,0.0,0.4444444444444444,0.5689147453853336,,
15,0.0,0.0,0.5053191489361701,0.9803921568627451,0.0,0.4074074074074074,0.3333333333333333,0.0,15,0.875,1.0,0.392695831720222,0.09090909090909091,0.0,0.0,0.36363636363636365,0.4074074074074074,0.14285714285714285,0.0,NaN,0.9387755102040817,0.5454545454545454,1.5186813510000001,0.5365853658536585,0.0,0.0,0.3333333333333333,0.8982737364771827,0.0,0.7727272727272727,0.0,0.25,1.918369105884007,0.8085106382978723,16.0,NaN,0.9607843137254902,0.14548761423761422,0.5206745629693958,0.0,NaN,0.25,0.14285714285714288,0.5295454545454545,0.85,0.14285714285714285,0.23278018278018275,0.7857142857142857,0.0,0.1111111111111111,0.1,0.16627155912870198,0.4489795918367347,0.0,0.380952380952381,0.18181818181818182,0.1966604823747681,0.16735800011061336,0.36363636363636365,0.5740740740740741,0.0,1777589086.482451,0.0,0.4,0.5225617519735166,,
16,0.0,0.0,0.5319148936170213,1.0,0.0,0.48148148148148145,0.37254901960784315,0.0,16,0.875,1.0,0.42798369993992436,0.09090909090909091,0.0,0.0,0.36363636363636365,0.48148148148148145,0.14285714285714285,0.0,NaN,0.9591836734693877,0.5551948051948051,1.5186813510000001,0.6046511627906976,0.0,0.0,0.37254901960784315,0.9030671432015747,0.0,0.7727272727272727,0.0,0.25,1.9394607714244299,0.7872340425531915,17.0,NaN,0.9803921568627451,0.1547468734968735,0.5319727769322501,0.0,NaN,0.25,0.13333333333333333,0.5568181818181819,0.85,0.14285714285714285,0.2475949975949976,0.8125,0.0,0.1111111111111111,0.09090909090909091,0.20632916466249798,0.4387755102040816,0.0,0.380952380952381,0.2727272727272727,0.23238636363636359,0.20500799803125383,0.36363636363636365,0.5771604938271605,0.0,1777589089.969117,0.0,0.4,0.5360294117647059,,
17,0.0,0.0,0.574468085106383,0.9803921568627451,0.0,0.48148148148148145,0.4117647058823529,0.0,17,0.875,1.0,0.47070536376885463,0.2,0.0,0.0,0.45454545454545453,0.48148148148148145,0.2857142857142857,0.0,NaN,0.9387755102040817,0.5551948051948052,1.5186813510000001,0.6046511627906976,0.0,0.0,0.4117647058823529,0.9099969605830727,0.0,0.8181818181818182,0.0,0.25,1.8598912443433488,0.7872340425531915,18.0,NaN,0.9803921568627451,0.1839676527176527,0.5398827372484921,0.0,NaN,0.25,0.13333333333333333,0.5795454545454546,0.9,0.2857142857142857,0.2943482443482443,0.8125,0.0,0.23529411764705882,0.09090909090909091,0.21024874596303164,0.37755102040816324,0.0,0.5,0.2727272727272727,0.23699494949494948,0.21046837339586996,0.45454545454545453,0.6126543209876544,0.0,1777589093.306711,0.0,0.5555555555555556,0.584553872053872,,
18,0.0,0.0,0.5425531914893618,1.0,0.0,0.48148148148148145,0.39215686274509803,0.0,18,0.8333333333333334,1.0,0.4329711682652859,0.18181818181818182,0.0,0.0,0.36363636363636365,0.48148148148148145,0.2857142857142857,0.0,NaN,0.9795918367346939,0.5487012987012987,1.5186813510000001,0.5909090909090909,0.0,0.0,0.39215686274509803,0.9027853138353987,0.0,0.7954545454545454,0.0,0.25,1.8715621062687464,0.8085106382978723,19.0,NaN,0.9803921568627451,0.17260401635401634,0.5346704220767038,0.0,NaN,0.25,0.14285714285714288,0.5522727272727272,0.825,0.2857142857142857,0.27616642616642617,0.7647058823529411,0.0,0.2222222222222222,0.1,0.2301386884720218,0.4387755102040816,0.0,0.36363636363636365,0.18181818181818182,0.23502673796791448,0.21993746993746996,0.36363636363636365,0.5910493827160492,0.0,1777589096.8562837,0.0,0.36363636363636365,0.5160742371815036,,
19,0.0,0.0,0.5,1.0,0.0,0.4074074074074074,0.35294117647058826,0.0,19,0.8333333333333334,1.0,0.3909119203236851,0.18181818181818182,0.0,0.0,0.36363636363636365,0.4074074074074074,0.2857142857142857,0.0,NaN,0.9795918367346939,0.551948051948052,1.5186813510000001,0.5238095238095238,0.0,0.0,0.35294117647058826,0.8965353138353989,0.0,0.7954545454545454,0.0,0.25,1.8958523784364973,0.8085106382978723,20.0,NaN,0.9803921568627451,0.1633447570947571,0.5289958542339495,0.0,NaN,0.25,0.14285714285714288,0.5545454545454546,0.775,0.2857142857142857,0.26135161135161133,0.7333333333333333,0.0,0.2222222222222222,0.1,0.21779300945967614,0.4489795918367347,0.0,0.33333333333333337,0.2727272727272727,0.22047397047397047,0.20370370370370372,0.36363636363636365,0.5895061728395061,0.0,1777589100.3519852,0.0,0.3076923076923077,0.4873988756341697,,
20,0.0,0.0,0.4893617021276596,0.9803921568627451,0.0,0.4074074074074074,0.3333333333333333,0.0,20,0.875,1.0,0.3919488662673742,0.09090909090909091,0.0,0.0,0.36363636363636365,0.4074074074074074,0.14285714285714285,0.0,NaN,0.9387755102040817,0.5487012987012987,1.5186813510000001,0.5365853658536585,0.0,0.0,0.3333333333333333,0.8980651424012545,0.0,0.7727272727272727,0.0,0.25,1.9143712690898351,0.7872340425531915,21.0,NaN,0.9803921568627451,0.14548761423761422,0.5242379236958771,0.0,NaN,0.25,0.13333333333333333,0.5477272727272727,0.85,0.14285714285714285,0.23278018278018275,0.7857142857142857,0.0,0.1111111111111111,0.09090909090909091,0.16627155912870198,0.4489795918367347,0.0,0.380952380952381,0.18181818181818182,0.19536178107606678,0.16599745589292628,0.36363636363636365,0.5864197530864197,0.0,1777589103.726426,0.0,0.4,0.5218487394957984,,
21,0.0,0.0,0.5,0.9803921568627451,0.0,0.37037037037037035,0.35294117647058826,0.0,21,0.8333333333333334,1.0,0.38992384946473907,0.23076923076923078,0.0,0.0,0.36363636363636365,0.37037037037037035,0.42857142857142855,0.0,NaN,0.9591836734693877,0.5649350649350648,1.5186813510000001,0.4878048780487805,0.0,0.0,0.35294117647058826,0.8976019784122546,0.0,0.7727272727272727,0.0,0.25,1.8443285397120885,0.8297872340425532,22.0,NaN,0.9803921568627451,0.17657227032227032,0.5256242699099841,0.0,NaN,0.25,0.15384615384615383,0.5318181818181817,0.825,0.42857142857142855,0.2825156325156325,0.7142857142857143,0.0,0.3,0.1111111111111111,0.20179688036830895,0.4387755102040816,0.0,0.36363636363636365,0.18181818181818182,0.2028289171146314,0.18646962793304253,0.36363636363636365,0.5925925925925926,0.0,1777589107.1677914,0.0,0.36363636363636365,0.49697143814790873,,
22,0.0,0.0,0.5106382978723405,0.9803921568627451,0.0,0.4074074074074074,0.3333333333333333,0.0,22,0.7916666666666666,1.0,0.37661011532420563,0.09090909090909091,0.0,0.0,0.36363636363636365,0.4074074074074074,0.14285714285714285,0.0,NaN,0.9591836734693877,0.564935064935065,1.5186813510000001,0.5116279069767441,0.0,0.0,0.3333333333333333,0.8923936450789214,0.0,0.7727272727272727,0.0,0.25,1.8858874014445715,0.8297872340425532,23.0,NaN,0.9803921568627451,0.14548761423761422,0.528943436390245,0.0,NaN,0.25,0.15384615384615383,0.5340909090909092,0.825,0.14285714285714285,0.23278018278018275,0.6875,0.0,0.1111111111111111,0.1111111111111111,0.16627155912870198,0.4285714285714286,0.0,0.36363636363636365,0.18181818181818182,0.17902236652236653,0.16288879079576754,0.36363636363636365,0.6064814814814815,0.0,1777589110.5842812,0.0,0.36363636363636365,0.46359427609427606,,
23,0.0,0.0,0.5106382978723404,1.0,0.0,0.4074074074074074,0.3333333333333333,0.0,23,0.7916666666666666,1.0,0.37574823210938124,0.09090909090909091,0.0,0.0,0.36363636363636365,0.4074074074074074,0.14285714285714285,0.0,NaN,0.9591836734693877,0.5616883116883117,1.5186813510000001,0.5116279069767441,0.0,0.0,0.3333333333333333,0.8921850510029931,0.0,0.7727272727272727,0.0,0.25,1.876936571938651,0.8085106382978723,24.0,NaN,0.9803921568627451,0.14548761423761422,0.5223681598149683,0.0,NaN,0.25,0.14285714285714288,0.509090909090909,0.825,0.14285714285714285,0.23278018278018275,0.6875,0.0,0.1111111111111111,0.1,0.1939834856501523,0.4285714285714286,0.0,0.36363636363636365,0.18181818181818182,0.20700757575757578,0.18820542076356028,0.36363636363636365,0.6018518518518519,0.0,1777589113.946954,0.0,0.36363636363636365,0.462722816399287,,
24,0.0,0.0,0.5159574468085106,1.0,0.0,0.4074074074074074,0.3333333333333333,0.0,24,0.7916666666666666,1.0,0.37007416761178735,0.09090909090909091,0.0,0.0,0.36363636363636365,0.4074074074074074,0.14285714285714285,0.0,NaN,0.9795918367346939,0.5487012987012987,1.5186813510000001,0.5116279069767441,0.0,0.0,0.3333333333333333,0.8911456458792414,0.0,0.7727272727272727,0.0,0.25,1.9105677093778337,0.8297872340425532,25.0,NaN,0.9803921568627451,0.14548761423761422,0.5252940340832944,0.0,NaN,0.25,0.15384615384615383,0.5227272727272727,0.775,0.14285714285714285,0.23278018278018275,0.6875,0.0,0.1111111111111111,0.1111111111111111,0.1939834856501523,0.4387755102040817,0.0,0.33333333333333337,0.2727272727272727,0.1995354182854183,0.1849864175445571,0.36363636363636365,0.6003086419753086,0.0,1777589117.2950487,0.0,0.3076923076923077,0.4515279110867346,,
25,0.0,0.0,0.526595744680851,0.9803921568627451,0.0,0.4444444444444444,0.35294117647058826,0.0,25,0.7916666666666666,1.0,0.39552386611210144,0.09090909090909091,0.0,0.0,0.36363636363636365,0.4444444444444444,0.14285714285714285,0.0,NaN,0.9591836734693877,0.551948051948052,1.5186813510000001,0.5454545454545455,0.0,0.0,0.35294117647058826,0.8950532195470065,0.0,0.7727272727272727,0.0,0.25,1.9099320002964564,0.851063829787234,26.0,NaN,0.9803921568627451,0.15011724386724387,0.5275228182826968,0.0,NaN,0.25,0.16666666666666666,0.55,0.825,0.14285714285714285,0.2401875901875902,0.7058823529411765,0.0,0.1111111111111111,0.125,0.17156256441970727,0.3979591836734694,0.0,0.36363636363636365,0.2727272727272727,0.18363254392666156,0.16955266955266954,0.36363636363636365,0.6111111111111112,0.0,1777589120.6599689,0.0,0.36363636363636365,0.4744154346230471,,
26,0.0,0.0,0.5265957446808511,1.0,0.0,0.4074074074074074,0.35294117647058826,0.0,26,0.9166666666666666,1.0,0.402589240824535,0.15384615384615385,0.0,0.0,0.36363636363636365,0.4074074074074074,0.2857142857142857,0.0,NaN,0.9591836734693877,0.5681818181818181,1.5186813510000001,0.5499999999999999,0.0,0.0,0.35294117647058826,0.9013787163801691,0.0,0.75,0.0,0.25,1.835366657802037,0.8297872340425532,27.0,NaN,0.9803921568627451,0.1633447570947571,0.5410165996336209,0.0,NaN,0.25,0.15384615384615383,0.5613636363636364,0.775,0.2857142857142857,0.26135161135161133,0.8461538461538461,0.0,0.2,0.1111111111111111,0.21779300945967614,0.42857142857142855,0.0,0.33333333333333337,0.2727272727272727,0.23646723646723644,0.2061965811965812,0.36363636363636365,0.6203703703703703,0.0,1777589124.0747247,0.0,0.3076923076923077,0.5441595441595442,,
27,0.0,0.0,0.5425531914893617,0.9803921568627451,0.0,0.4444444444444444,0.37254901960784315,0.0,27,0.9166666666666666,1.0,0.4315831147968881,0.15384615384615385,0.0,0.0,0.36363636363636365,0.4444444444444444,0.2857142857142857,0.0,NaN,0.9387755102040817,0.551948051948052,1.5186813510000001,0.5853658536585367,0.0,0.0,0.37254901960784315,0.9057517155798489,0.0,0.75,0.0,0.25,1.906764098576137,0.8297872340425532,28.0,NaN,0.9803921568627451,0.16797438672438672,0.5401550873232738,0.0,NaN,0.25,0.15384615384615383,0.5613636363636363,0.85,0.2857142857142857,0.26875901875901875,0.8571428571428571,0.0,0.2,0.1111111111111111,0.1919707276850134,0.41836734693877553,0.0,0.380952380952381,0.2727272727272727,0.21744287458573172,0.1885949126367245,0.36363636363636365,0.6265432098765432,0.0,1777589127.4269707,0.0,0.4,0.5698867581220523,,
